PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
VIC,7,f,37,1,O,30,6,1974,3,O,21349,.,.,.,1
VIC,7,f,38,1,O,30,6,1974,3,O,21997,.,.,.,1
VIC,7,f,39,1,O,30,6,1974,3,O,19614,.,.,.,1
VIC,7,f,40,1,O,30,6,1974,3,O,19857,.,.,.,1
VIC,7,f,41,1,O,30,6,1974,3,O,19879,.,.,.,1
VIC,7,f,42,1,O,30,6,1974,3,O,19673,.,.,.,1
VIC,7,f,43,1,O,30,6,1974,3,O,21850,.,.,.,1
VIC,7,f,44,1,O,30,6,1974,3,O,21022,.,.,.,1
VIC,7,f,45,1,O,30,6,1974,3,O,21465,.,.,.,1
VIC,7,f,46,1,O,30,6,1974,3,O,21721,.,.,.,1
VIC,7,f,47,1,O,30,6,1974,3,O,21441,.,.,.,1
VIC,7,f,48,1,O,30,6,1974,3,O,22706,.,.,.,1
VIC,7,f,49,1,O,30,6,1974,3,O,21301,.,.,.,1
VIC,7,f,50,1,O,30,6,1974,3,O,21371,.,.,.,1
VIC,7,f,51,1,O,30,6,1974,3,O,21232,.,.,.,1
VIC,7,f,52,1,O,30,6,1974,3,O,20783,.,.,.,1
VIC,7,f,53,1,O,30,6,1974,3,O,20891,.,.,.,1
VIC,7,f,54,1,O,30,6,1974,3,O,19091,.,.,.,1
VIC,7,f,55,1,O,30,6,1974,3,O,16607,.,.,.,1
VIC,7,f,56,1,O,30,6,1974,3,O,16654,.,.,.,1
VIC,7,f,57,1,O,30,6,1974,3,O,16915,.,.,.,1
VIC,7,f,58,1,O,30,6,1974,3,O,17308,.,.,.,1
VIC,7,f,59,1,O,30,6,1974,3,O,17047,.,.,.,1
VIC,7,f,60,1,O,30,6,1974,3,O,17400,.,.,.,1
VIC,7,f,61,1,O,30,6,1974,3,O,16400,.,.,.,1
VIC,7,f,62,1,O,30,6,1974,3,O,15920,.,.,.,1
VIC,7,f,63,1,O,30,6,1974,3,O,16167,.,.,.,1
VIC,7,f,64,1,O,30,6,1974,3,O,14311,.,.,.,1
VIC,7,f,65,1,O,30,6,1974,3,O,13858,.,.,.,1
VIC,7,f,66,1,O,30,6,1974,3,O,13867,.,.,.,1
VIC,7,f,67,1,O,30,6,1974,3,O,12991,.,.,.,1
VIC,7,f,68,1,O,30,6,1974,3,O,12917,.,.,.,1
VIC,7,f,69,1,O,30,6,1974,3,O,11502,.,.,.,1
VIC,7,f,70,1,O,30,6,1974,3,O,11199,.,.,.,1
VIC,7,f,71,1,O,30,6,1974,3,O,10684,.,.,.,1
VIC,7,f,72,1,O,30,6,1974,3,O,10102,.,.,.,1
VIC,7,f,73,1,O,30,6,1974,3,O,10775,.,.,.,1
VIC,7,f,74,1,O,30,6,1974,3,O,10162,.,.,.,1
VIC,7,f,75,1,O,30,6,1974,3,O,8072,.,.,.,1
VIC,7,f,76,1,O,30,6,1974,3,O,7849,.,.,.,1
