PopCode,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
TAS,6,f,49,1,O,30,6,1974,3,O,2150,.,.,.,1
TAS,6,f,50,1,O,30,6,1974,3,O,2253,.,.,.,1
TAS,6,f,51,1,O,30,6,1974,3,O,2225,.,.,.,1
TAS,6,f,52,1,O,30,6,1974,3,O,2352,.,.,.,1
TAS,6,f,53,1,O,30,6,1974,3,O,2210,.,.,.,1
TAS,6,f,54,1,O,30,6,1974,3,O,2049,.,.,.,1
TAS,6,f,55,1,O,30,6,1974,3,O,1857,.,.,.,1
TAS,6,f,56,1,O,30,6,1974,3,O,1866,.,.,.,1
TAS,6,f,57,1,O,30,6,1974,3,O,1955,.,.,.,1
TAS,6,f,58,1,O,30,6,1974,3,O,1895,.,.,.,1
TAS,6,f,59,1,O,30,6,1974,3,O,1846,.,.,.,1
TAS,6,f,60,1,O,30,6,1974,3,O,1892,.,.,.,1
TAS,6,f,61,1,O,30,6,1974,3,O,1797,.,.,.,1
TAS,6,f,62,1,O,30,6,1974,3,O,1693,.,.,.,1
TAS,6,f,63,1,O,30,6,1974,3,O,1672,.,.,.,1
TAS,6,f,64,1,O,30,6,1974,3,O,1541,.,.,.,1
TAS,6,f,65,1,O,30,6,1974,3,O,1467,.,.,.,1
TAS,6,f,66,1,O,30,6,1974,3,O,1431,.,.,.,1
TAS,6,f,67,1,O,30,6,1974,3,O,1349,.,.,.,1
TAS,6,f,68,1,O,30,6,1974,3,O,1336,.,.,.,1
TAS,6,f,69,1,O,30,6,1974,3,O,1110,.,.,.,1
TAS,6,f,70,1,O,30,6,1974,3,O,1174,.,.,.,1
TAS,6,f,71,1,O,30,6,1974,3,O,1081,.,.,.,1
TAS,6,f,72,1,O,30,6,1974,3,O,977,.,.,.,1
TAS,6,f,73,1,O,30,6,1974,3,O,1094,.,.,.,1
TAS,6,f,74,1,O,30,6,1974,3,O,947,.,.,.,1
TAS,6,f,75,1,O,30,6,1974,3,O,778,.,.,.,1
TAS,6,f,76,1,O,30,6,1974,3,O,786,.,.,.,1
TAS,6,f,77,1,O,30,6,1974,3,O,768,.,.,.,1
