VIC, Exposure to risk (period 1x5), 	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1985-1989       94              3668.36          917.28         4585.64
1985-1989       95              2665.59          647.76         3313.35
1985-1989       96              1909.06          434.56         2343.62
1985-1989       97              1317.69          276.74         1594.43
1985-1989       98               867.31          177.77         1045.09
1985-1989       99               564.88          116.98          681.86
1985-1989      100               360.58           71.61          432.19
1985-1989      101               219.48           42.92          262.39
1985-1989      102               127.97           24.36          152.32
1985-1989      103                70.93           12.37           83.30
1985-1989      104                37.69            4.89           42.58
1985-1989      105                18.22            1.18           19.41
1985-1989      106                 7.00            0.00            7.00
1985-1989      107                 1.36            0.00            1.36
1985-1989      108                 0.17            0.00            0.17
1985-1989      109                 0.00            0.00            0.00
1985-1989      110+                0.00            0.00            0.00
1990-1994        0            156950.85       165147.20       322098.05
1990-1994        1            156577.22       164608.77       321185.99
1990-1994        2            156151.69       164027.47       320179.16
1990-1994        3            155596.39       163283.21       318879.60
1990-1994        4            154635.96       162047.98       316683.94
1990-1994        5            153853.36       161079.34       314932.70
1990-1994        6            153189.16       160409.24       313598.41
1990-1994        7            152650.15       160116.74       312766.89
1990-1994        8            152527.71       159899.32       312427.03
1990-1994        9            152429.62       159463.75       311893.37
1990-1994       10            151848.60       159072.21       310920.80
1990-1994       11            150882.59       158358.14       309240.74
1990-1994       12            150538.11       158165.67       308703.78
1990-1994       13            150206.62       158273.76       308480.38
1990-1994       14            150365.70       159104.27       309469.97
1990-1994       15            151963.08       160899.57       312862.64
1990-1994       16            155285.63       164409.17       319694.80
1990-1994       17            160305.63       169329.16       329634.78
1990-1994       18            166606.68       174969.10       341575.78
1990-1994       19            175030.17       181681.88       356712.05
1990-1994       20            181373.18       186527.84       367901.02
1990-1994       21            184453.00       188443.14       372896.14
1990-1994       22            184827.65       187702.16       372529.81
1990-1994       23            182639.76       184277.86       366917.62
1990-1994       24            179045.14       179790.84       358835.98
1990-1994       25            176861.75       176622.41       353484.15
1990-1994       26            176584.15       175446.29       352030.44
1990-1994       27            177707.05       175854.93       353561.98
1990-1994       28            179893.47       177756.01       357649.48
1990-1994       29            183057.23       181145.63       364202.86
1990-1994       30            185888.78       184622.35       370511.13
1990-1994       31            186138.86       185545.79       371684.66
1990-1994       32            184959.36       184183.94       369143.30
1990-1994       33            183024.98       182100.33       365125.31
1990-1994       34            180494.96       179800.07       360295.03
1990-1994       35            177904.95       176942.47       354847.42
1990-1994       36            175236.04       174055.73       349291.77
1990-1994       37            172931.81       171304.33       344236.14
1990-1994       38            170216.68       168525.62       338742.29
1990-1994       39            168678.82       166481.84       335160.66
1990-1994       40            167289.66       165004.80       332294.46
1990-1994       41            164771.66       163427.43       328199.09
1990-1994       42            162734.42       162139.03       324873.45
1990-1994       43            161527.18       161555.01       323082.19
1990-1994       44            158805.44       159572.25       318377.69
1990-1994       45            153810.39       155593.82       309404.20
1990-1994       46            147934.76       150231.96       298166.71
1990-1994       47            140174.03       143116.89       283290.92
1990-1994       48            130468.89       134014.64       264483.54
1990-1994       49            123032.12       126883.22       249915.34
1990-1994       50            118006.01       121962.28       239968.28
1990-1994       51            112915.39       117250.59       230165.98
1990-1994       52            109481.88       113866.40       223348.28
1990-1994       53            106612.87       110561.08       217173.95
1990-1994       54            104008.90       106979.36       210988.27
1990-1994       55            101287.35       103428.18       204715.53
1990-1994       56             98671.68       100054.73       198726.41
1990-1994       57             96147.20        97218.18       193365.37
1990-1994       58             93768.39        94689.94       188458.34
1990-1994       59             93165.18        93346.20       186511.37
1990-1994       60             93658.36        93332.99       186991.35
1990-1994       61             93869.53        93373.53       187243.06
1990-1994       62             94497.46        93374.10       187871.56
1990-1994       63             95062.94        93208.07       188271.01
1990-1994       64             95274.69        92272.81       187547.50
1990-1994       65             94782.05        90115.01       184897.06
1990-1994       66             93985.62        87335.83       181321.46
1990-1994       67             92614.72        84002.76       176617.48
1990-1994       68             90719.74        80209.75       170929.49
1990-1994       69             88699.43        76534.04       165233.48
1990-1994       70             86354.25        72551.59       158905.84
1990-1994       71             82215.91        67469.03       149684.94
1990-1994       72             77078.36        61744.82       138823.18
1990-1994       73             72101.54        56392.20       128493.75
1990-1994       74             67564.85        51488.45       119053.31
1990-1994       75             63756.13        47253.46       111009.59
1990-1994       76             61562.18        44149.77       105711.96
1990-1994       77             59679.02        41531.57       101210.59
1990-1994       78             56943.13        38420.43        95363.56
1990-1994       79             53599.73        34928.56        88528.29
1990-1994       80             49291.17        30525.75        79816.92
1990-1994       81             44705.33        26685.36        71390.68
1990-1994       82             40357.46        23000.08        63357.53
1990-1994       83             36312.22        19707.99        56020.22
1990-1994       84             32340.00        16689.01        49029.01
1990-1994       85             28396.60        13843.47        42240.07
1990-1994       86             24651.35        11286.85        35938.20
1990-1994       87             21023.28         9037.35        30060.63
1990-1994       88             17762.36         7178.55        24940.91
1990-1994       89             14974.02         5618.70        20592.72
1990-1994       90             12393.68         4269.44        16663.12
1990-1994       91              9987.47         3160.40        13147.87
1990-1994       92              7878.50         2266.84        10145.33
1990-1994       93              6088.95         1580.02         7668.97
1990-1994       94              4575.65         1097.27         5672.92
1990-1994       95              3360.68          746.71         4107.39
1990-1994       96              2435.80          501.39         2937.19
1990-1994       97              1726.31          346.09         2072.41
1990-1994       98              1199.40          231.91         1431.31
1990-1994       99               809.78          146.17          955.96
1990-1994      100               525.72           87.40          613.12
1990-1994      101               332.42           50.17          382.59
1990-1994      102               204.75           27.27          232.02
1990-1994      103               121.27           13.94          135.21
1990-1994      104                68.61            6.17           74.78
1990-1994      105                37.34            2.22           39.56
1990-1994      106                19.16            0.38           19.54
1990-1994      107                 8.47            0.00            8.47
1990-1994      108                 2.49            0.00            2.49
1990-1994      109                 0.09            0.00            0.09
1990-1994      110+                0.00            0.00            0.00
1995-1999        0            147580.95       155976.98       303557.93
1995-1999        1            149790.39       158503.91       308294.30
1995-1999        2            152135.96       160650.08       312786.04
1995-1999        3            153751.29       162208.53       315959.82
1995-1999        4            154907.03       163502.97       318410.00
1995-1999        5            156060.18       164451.25       320511.43
1995-1999        6            156390.19       164396.27       320786.46
1995-1999        7            156109.78       163752.79       319862.57
1995-1999        8            155469.26       162912.97       318382.23
1995-1999        9            154629.18       161775.77       316404.95
1995-1999       10            154078.58       160725.63       314804.21
1995-1999       11            153831.08       160149.16       313980.24
1995-1999       12            153696.11       160135.18       313831.29
1995-1999       13            153512.72       159898.28       313410.99
1995-1999       14            153298.67       159391.82       312690.49
1995-1999       15            152370.21       158665.71       311035.92
1995-1999       16            151305.69       158146.32       309452.01
1995-1999       17            151056.28       158162.98       309219.26
1995-1999       18            151364.32       158725.61       310089.93
1995-1999       19            153374.30       160319.11       313693.42
1995-1999       20            156468.94       162585.27       319054.21
1995-1999       21            160614.84       165025.70       325640.54
1995-1999       22            164156.34       167445.57       331601.91
1995-1999       23            168539.38       170900.57       339439.95
1995-1999       24            174614.45       175005.58       349620.03
1995-1999       25            179810.51       178291.98       358102.49
1995-1999       26            182986.65       180209.32       363195.97
