NT,  Exposures (Lexis triangle)	Last modified: 23 May 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1973   70      1903       23.08       40.66       63.75
 1973   70      1902       15.92       27.33       43.25
 1973   71      1902       15.00       24.16       39.16
 1973   71      1901       18.50       24.33       42.83
 1973   72      1901       16.08       22.08       38.16
 1973   72      1900       28.92       43.91       72.82
 1973   73      1900       27.41       43.33       70.74
 1973   73      1899       34.08       43.16       77.24
 1973   74      1899       28.75       38.25       66.99
 1973   74      1898       13.25       14.75       27.99
 1973   75      1898       12.50       14.33       26.83
 1973   75      1897       17.00       14.16       31.16
 1973   76      1897       16.33       13.49       29.82
 1973   76      1896       10.16       13.49       23.65
 1973   77      1896        8.74       11.58       20.33
 1973   77      1895       10.24       14.92       25.16
 1973   78      1895        9.58       14.41       23.99
 1973   78      1894       14.42       15.08       29.49
 1973   79      1894       11.24       11.58       22.83
 1973   79      1893        6.24       11.42       17.66
 1973   80      1893       12.93       13.56       26.49
 1973   80      1892       14.12       12.80       26.92
 1973   81      1892       13.79       12.63       26.42
 1973   81      1891       14.99       11.72       26.71
 1973   82      1891       14.17       11.39       25.56
 1973   82      1890       12.42       11.18       23.59
 1973   83      1890       11.41       10.51       21.92
 1973   83      1889        7.22       11.51       18.73
 1973   84      1889        6.88       11.17       18.05
 1973   84      1888        5.07        6.83       11.89
 1973   85      1888        4.58        6.83       11.40
 1973   85      1887        4.78        5.31       10.09
 1973   86      1887        4.27        4.81        9.08
 1973   86      1886        4.22        5.75        9.97
 1973   87      1886        4.22        4.92        9.14
 1973   87      1885        4.26        4.08        8.34
 1973   88      1885        4.10        3.25        7.35
 1973   88      1884        6.49        2.36        8.85
 1973   89      1884        6.32        1.69        8.01
 1973   89      1883        6.39        0.82        7.20
 1973   90      1883        6.39        0.65        7.04
 1973   90      1882        1.57        1.50        3.07
 1973   91      1882        1.57        1.50        3.07
 1973   91      1881        1.01        3.01        4.01
 1973   92      1881        0.84        2.34        3.18
 1973   92      1880        1.67        0.66        2.33
 1973   93      1880        1.51        0.00        1.51
 1973   93      1879        0.74        0.00        0.74
 1973   94      1879        0.74        0.00        0.74
 1973   94      1878        0.26        0.00        0.26
 1973   95      1878        0.09        0.00        0.09
 1973   95      1877        0.16        0.28        0.45
 1973   96      1877        0.00        0.28        0.28
 1973   96      1876        0.51        0.22        0.73
 1973   97      1876        0.51        0.22        0.73
 1973   97      1875        0.49        0.26        0.75
 1973   98      1875        0.49        0.09        0.58
 1973   98      1874        0.62        0.16        0.78
 1973   99      1874        0.62        0.00        0.62
 1973   99      1873        0.88        0.27        1.15
 1973   100     1873        0.88        0.09        0.97
 1973   100     1872        0.00        0.42        0.42
 1973   101     1872        0.00        0.09        0.09
